Language_ID,Macroarea_Code,Language_Name,Family_name_Code,level_code,Latitude,Longitude,GB030,GB028,GB131,GB042,GB133,GB031,GB092,GB132,GB090,GB065,GB130,GB089,GB091,GB093,GB094,GB044,GB107,GB043,GB084,GB083,GB074,GB080,GB070,GB025,GB082,GB058,GB071,GB052,GB072,GB137,GB021,GB138,GB022,GB051,GB023,GB038,GB024,GB020,GB054,GB035,GB036,GB053,GB057,GB079,GB197,GB196,GB075,GB081,GB039,GB171,GB170,GB037,GB165,GB086,GB166,GB172,GB193,GB108,GB073,GB129,GB111,GB192,GB299,GB198,GB098,GB155,GB103,GB096,GB318,GB095,GB139,GB298,GB059,GB136,GB117,GB319,GB316,GB320,GB317,GB104,GB186,GB114,GB115,GB149,GB321,GB185,GB068,GB121,GB099,GB147,GB313,GB116,GB312,GB309,GB184,GB120,GB158,GB109,GB110,GB119,GB177,GB105,GB433,GB113,GB431,GB069,GB430,GB432,GB315,GB324,GB148,GB314,GB156,GB126,GB151,GB334,GB027,GB262,GB286,GB408,GB026,GB409,GB263,GB264,GB260,GB326,GB134,GB041,GB333,GB410,GB415,GB327,GB285,GB160,GB291,GB152,GB159,GB305,GB521,GB336,GB335,GB520,GB124,GB048,GB047,GB257,GB297,GB122,GB302,GB519,GB135,GB167,GB328,GB118,GB140,GB049,GB203,GB306,GB522,GB303,GB150,GB250,GB400,GB046,GB187,GB323,GB329,GB322,GB254,GB330,GB331,GB146,GB256,GB252,GB253,GB304,GB325,GB188,GB275,GB127,GB276,GB300,GB265,GB123,GB266,GB273,GB270,GB403,GB301,GB402,GB204,GB422,GB421,GB296,GB401
nort2942,3,North Slavey,10,2,63.2671,-123.641,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
nort2951,3,Northwest Maidu,112,2,39.6721,-121.368,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,,1,1,1,0,0,1,0,1,,0,0,0,0,1,0,,,0,1,0,1,,1,0,0,,0,0,1,,0,0,1,0,,,1,1,0,1,,0,,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,,1,1,0,0,1,1,,0,1,0,1,1,1,,1,1,0,,1,0,1,1,1,1,,0,1,0,1,0,0,,0,1,,1,0,1,1,,0,0,0,0,0,1,0,,,0,,0,,0,1,,0,,0,,,,1,,1,0,,0,,,0,,,0,,,0,1,0,,,0,1,0,1,,0,1,,,,,,,1,0,0,0,,0,,0,,0,1,0,,,,,0,0,1,
nort2952,3,Northeast Maidu,112,2,40.4102,-120.645,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,,0,0,1,0,0,,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,0,,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,,0,0,1,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,,0,,0,0,1,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,0,,1,2,0,,0,0,,0,0,1,1,,1,,,,0,,,,0,,0,,0,,,,0,,,,,0,,1,,,0,
nort2954,3,Northern Paiute,195,2,40.0799,-119.536,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,,1,1,0,0,0,0,,1,1,0,0,0,0,0,1,0,1,0,1,1,,0,0,0,1,0,0,0,1,,0,,0,0,0,,0,0,0,0,0,,0,1,1,,0,0,1,0,0,0,0,0,1,0,0,,1
nort2957,3,Northern Puebla Nahuatl,195,2,20.1356,-97.9814,0,0,0,1,0,0,1,1,1,2,1,1,1,0,1,1,0,0,,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,,0,0,0,1,1,0,0,,0,0,0,,1,1,0,0,1,1,,0,1,1,0,1,1,1,1,1,0,,1,1,,1,1,1,1,0,0,0,,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,1,,0,1,1,1,0,1,0,0,1,,,0,1,,0,1,1,0,0,,,1,1,0,1,1,,1,1,,1,0,0,1,0,,1,1,,,,,,,,,,,1,,0,0,1,,0,,0,1,,,,,1,,,,
nort2959,3,Northern Tepehuan,195,2,26.4348,-107.379,0,0,1,0,0,0,1,0,1,1,2,1,1,0,1,1,1,0,1,1,0,1,,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,0,0,0,,0,1,0,1,1,1,,0,,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,0,0,0,0,1,0,1,1,0,1,0,,0,0,1,0,0,0,1,0,,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,,0,0,1,0,0
nort2961,3,Northwestern Ojibwa,3,2,51.6192,-87.7862,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,1,1,0,1,0,0,0,1,,,0,0,1,1,1,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,1,1,1,0,1,0,,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
nort2972,5,Northern Emberá,34,2,7.12761,-77.574,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,,0,0,0,0,1,0,0,1,1,1,,1,0,0,,1,,0,,,0,0,0,0,0,1,1,1,1,0,1,,0,,0,0,0,0,1,0,,,,0,0,1,0,1,0,,,0,,,1,1,1,0,0,0,0,,1,0,0,,1,,2,0,,0,0,1,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,1,0,,0,,,,,0,
nort2980,5,North Junín Quechua,154,2,-11.2132,-75.8128,0,1,,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,,0,0,0,0,1,0,1,,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,0,,1,1,,1,0,0,1,0,0,0,1,0,0,,,,,,,,,0,0,0,0,1,0,0,,1,0,0,0,0,0,1,,,1,
nort2994,2,Northern Roglai,13,2,12.1967,108.849,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,,,1,,0,2,,0,0,0,0,1,,,,0,,0,1,,0,0,0,0,1,1,0,0,,,0,0,0,0,0,,0,0,2,,0,,,0,1,0,,1,,,1,,,0,0,1,1,0,0,0,0,,,,,,0,0,,,,,0,,,,0,,,,,,,,0,1,0,1,0,0,0,,,0,0,,,,,0,,,,,1,0,,,,,1,1,,,,,,,,,,0,0,,,,1,,,1,,1,,,,1,,1,,,,,,1,,1,,,,,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
nort3047,0,North Giziga,1,2,10.6755,14.219,0,0,0,0,0,0,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,,1,0,0,0,1,0,,,0,0,,0,0,1,0,0,1,,,2,1,1,0,0,0,0,0,,0,0,0,0,0,0,,1,1,0,0,,,,0,,0,,1,,,,0,0,0,0,0,0,,
nort3139,2,North Levantine Arabic,1,2,34.1709,36.0468,1,0,1,0,0,0,1,0,1,2,3,1,1,1,0,1,0,1,0,1,1,1,0,3,1,0,1,0,0,0,0,1,1,1,0,0,3,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,1,0,0,1,0,1,,1,0,0,,0,1,,,,0,,,0,0,,,0,0,0,0,1,1,0,,0,,1,1,0,0,1,0,1,,,1,0,0,0,0,0,0,,0,0,,0,1,1,1,0,0,,,1,0,0,,0,1,1,0,,0,,0,,0,0,0,0,0,0,0,0,,0,1,0,,1,,0,0,0,0,0,0,1,1,0,,,,0,,,,
nort3298,2,Northern Lisu,165,0,26.91,98.94,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,2,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,
nots1237,4,Notsi,13,2,-3.0557,151.661,0,1,0,0,0,1,1,1,1,1,1,0,0,,,0,1,0,1,1,1,0,0,1,0,,0,0,1,0,0,1,1,0,1,0,3,1,0,1,0,0,,1,0,0,0,1,,0,0,,0,0,,0,3,0,0,,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,,0,0,,1,0,1,,0,0,1,0,,0,,,1,1,1,,0,0,0,0,,0,0,,0,1,1,0,0,0,,0,0,0,,1,0,0,,1,0,1,,1,,0,0,0,1,,,1,,1,1,1,,1,0,1,1,0,0,1,1,1,2,0,0,,,,0,,0,,0,0,1,0,,0,,,,1,,0,,,,,,1,,,,1,,,0,0,0,,
nsen1242,0,Nsenga,11,2,-15.3946,31.3544,0,0,0,1,0,0,1,1,1,2,1,0,0,0,1,1,1,0,1,1,1,1,0,2,1,0,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,,1,1,1,0,0,1,0,0,2,0,1,0,,1,0,1,0,1,1,0,1,0,,0,0,0,1,0,1,0,0,,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,,0,1,0,1,0,0,,0,0,0,0,0,,0,1,1,1,1,0,,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,,,,,1,,2,0,,0,,0,0,0,0,0,,0,0,,,,0,0,0,,1,0,,,,1,,,,,,0,0,0,,,,,0
nubi1253,0,Nubi,1,2,-0.183215,34.7552,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,1,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,,0,1,1,0,1,1,1,,1,0,0,,0,0,,,,0,,,0,0,0,0,,0,0,0,1,0,0,,0,,0,0,0,1,1,1,1,,,1,0,1,0,0,1,0,,0,0,,,,1,1,0,0,0,,1,0,0,0,1,1,2,1,,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,1,0,,0,,1,,,0,
nucl1235,2,Eastern Armenian,76,2,40.0,45.0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,,1,0,0,0,0,1,0,1,,0,0,0,1,0,1,1,1,0,,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,,0,,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1
nucl1240,0,Mumuye,11,2,8.90347,11.71545,0,0,0,0,0,0,1,1,1,3,1,0,0,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,1,,0,0,1,0,1,0,,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,,0,0,,1,1,2,1,1,0,,,0,0,1,0,,0,1,,,,,,,0,0,,,0,,0,,,,,,0,0,0,,,,0,1
nucl1301,2,Turkish,191,2,39.8667,32.8667,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0
nucl1302,2,Georgian,87,2,41.850397,43.78613,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,,0,1,0,0,0,0,,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,,1,1,0,0,1,1,0,1,,1,1,0,1,0,0
nucl1305,2,Kannada,44,2,13.5878,76.1198,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,,0,1,1,0,0,0,0,,1,1,0,0,0
nucl1310,2,Burmese,165,2,20.7926,93.9665,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,,0,1,1,1,1,2,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,
nucl1327,1,Limilngan,109,2,-12.4294,131.845,0,0,0,0,1,0,1,0,1,2,2,0,0,0,1,0,0,0,1,1,0,1,0,3,1,0,1,0,1,0,1,1,1,0,1,0,2,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,,,,0,1,,0,,0,,0,,,,0,0,,0,0,0,0,0,0,,0,0,,,0,0,0,0,,0,0,,1,,1,,0,,,,1,0,1,,,,0,
nucl1347,0,Wolof,11,2,15.2534,-15.383,0,0,0,1,0,0,1,1,1,3,1,0,0,1,0,1,1,0,0,1,1,1,0,2,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,,1,0,1,1,0,,1,1,,1,1,1,,,,,0,1,1,1,0,,1,1,1,0,0,,0,,,0,1,1,0,0,0,0,1,,,,1,,,,,1,,0,1,0,,0,1,0,,0,,0,0,0,,1,0,,,,,0,1,0,1,1,,,,,,,1,,1,,,,,1,0,,0,0,1,2,,,,1,1,,,1,,,,0,,,1,0,1,0,,,0,0,,0,,1,,0,0,0,,,,1,,,,
nucl1417,0,Igbo,11,2,4.62705,7.23441,0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,0,1,0,0,1,0,,0,0,0,1,1,0,1,1,0,1,0,,1,,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,0,0,,0,0,0,1,1,0
nucl1452,4,Mombum,125,2,-8.27141,138.773,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,,1,,1,1,0,1,,,1,0,1,0,,0,0,0,0,0,0,,2,0,0,,,0,0,0,0,0,1,,,0,0,,,1,,0,2,,,0,,0,0,0,,,,,,,1,0,,1,,,0,,,,0,,,,0,,0,,,,1,,,1,0,,,,,,,,0,,0,0,0,0,0,,,0,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,1,,,,0,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,
nucl1454,4,Yawa,207,2,-1.77196,136.263,1,1,0,0,1,1,1,0,1,2,1,0,0,0,1,1,,,,,0,1,,2,,0,0,0,0,1,0,,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,,0,0,0,0,1,0,0,2,,0,,,0,,0,,,0,,1,,1,,1,1,,0,,0,,0,0,,,,0,,,,0,0,1,,,,,,,0,0,,0,1,,,,,,,0,0,0,0,,1,,,,0,0,0,,1,1,0,0,1,1,,,0,0,,0,,0,,,,,,,,,,,0,0,,0,,1,0,,,,,,,1,0,,1,,,,,,,0,,,,0,0,0,1,0,,,,,0,,,,,,0,,0,1,,,,
nucl1458,4,Monumbo,19,2,-4.2717,144.95,1,0,0,0,1,1,1,0,1,3,1,0,0,1,0,1,0,0,1,1,0,1,0,2,1,1,0,0,1,1,1,0,0,1,1,0,,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,2,1,0,0,1,0,1,1,0,,,0,0,0,1,0,1,1,1,0,0,0,0,,0,1,0,0,0,1,,1,0,0,0,0,1,0,1,1,1,,,1,0,,0,,1,0,0,0,1,1,,0,,0,0,1,1,,,1,0,0,,,,1,0,0,0,0,0,1,,1,,,1,0,0,0,1,,,0,,,,1,0,1,,0,0,1,1,0,2,0,1,,0,0,0,,1,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,0,0,1,0,0,1,0,,1,1,,,,0
nucl1460,4,Madurese,13,2,-7.0,113.0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,,0,0,0,1,0,,1,0,3,1,,1,0,,,1,,,0,0,0,,,0,,1,,,,0,0,0,0,,,,0,1,0,0,,0,1,,0,1,0,,,,,0,,0,1,0,,,1,,0,0,,0,,,,,1,0,0,1,,,,1,,1,,,,,0,,1,1,1,,1,,,,0,,,,,,1,0,,,,,,,,1,1,,,,,,0,1,1,,,0,,,1,,,,0,1,,,,,0,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,
nucl1464,4,Nuclear Nias,13,0,0.90691,97.4961,0,1,1,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,,0,0,0,1,0,,0,0,3,0,,0,0,,1,1,,,0,1,0,,,0,,1,,,,0,0,0,0,,,,0,1,0,0,,1,1,,0,1,0,,,,,0,,0,1,0,,,1,0,0,0,,0,,,,1,1,0,0,1,,0,,1,,1,,,,,0,,0,1,0,,1,,,,0,,,,,,1,0,,,,,,0,,0,0,,,,,,0,0,1,,,0,,,1,,,0,0,1,,,,,0,,,1,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,
nucl1483,4,Kumak,13,0,-20.4035,164.193,0,1,1,0,0,1,1,0,1,3,2,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,,1
nucl1487,4,Nuclear Western Fijian,13,0,-18.134562,177.538969,0,1,1,0,0,1,0,0,0,3,2,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
nucl1593,4,Kwomtari,104,2,-3.50718,141.488,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,1,0,0,1,0,0,1,0,0,1,,0,1,,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,,,,0,0,1,,0,,0,1,1,0,,2,0,0,,1,0,0,0,0,,,,0,,,1,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,
nucl1594,4,Mairasi,114,2,-3.4511,134.071,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,,0,1,,0,0,,0,0,2,,,1,0,1,0,0,,,1,0,0,,,0,,0,,,,1,0,0,0,,,,0,,0,1,,0,0,,1,0,1,,,,,0,,0,0,0,,,1,0,0,0,,,,,,,1,0,0,,,1,,0,,1,,,,,0,,,1,0,,,,,,0,,,,,,1,0,,,,,,,,0,,,,,,,,,1,,,,,,1,,,1,0,,,,,,0,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
